18048991.891891893	1.8944e-05	17.915195497297105
35620030.841121495	5.4784e-05	17.085446539438077
53237336.458333336	4.9152e-05	16.602492580947796
82184846.51162791	0.00011008	16.086596984017415
130351171.09929077	0.000288768	15.545135051684541
205121474.3202417	0.001186304	15.020386242592568
328746039.32140976	0.003893248	14.482474874962751
511794196.85423994	0.005240832	13.984936007062577
809062194.8652118	0.00797696	13.477433213276345
1283908284.5840325	0.01067776	12.97352174485691
2039694698.9735823	0.01521408	12.477433676716688
3230641297.293199	0.020258304	11.993449722015669
5170112765.225855	0.032088576	11.50762885873758
8093031137.88821	0.054419968	11.052928719193568
12208678778.009888	0.039460352	10.643482594153811
18301438964.864296	0.007300608	10.24771977639636
27563154736.842106	0.0002432	9.854679826390026
