18049000.0	5.12e-07	17.915194943465536
36098000.0	3.584e-06	17.069339867315932
54146000.0	1.536e-06	16.582270469591123
76844154.54545455	5.632e-06	16.16603403983632
133431053.57142857	1.4336e-05	15.51791651267061
204178333.33333334	6.144e-05	15.025681875324862
325042141.8181818	0.0001408	14.495302362906594
516678785.71428573	0.000164864	13.974334896907965
807381050.406504	0.00031488	13.479721773875292
1285308867.276888	0.000447488	12.972342639089243
2038239618.347339	0.000731136	12.478191563322707
3237497101.718532	0.001102336	11.991239087019677
5115209168.949772	0.00168192	11.518559848668975
8097520939.387403	0.002373632	11.052371178544028
12853017984.990316	0.003172352	10.59280074233458
20512341296.27411	0.004273664	10.137526634504981
33049574307.734653	0.00930048	9.682762068023015
50213032544.81612	0.01385216	9.29202349754181
74697688367.89043	0.005383168	8.928118162346863
111772708860.75949	0.00040448	8.566638046089217
161194000000.0	2.56e-06	8.24510176186028
