18048991.891891893	1.8944e-05	1.5779461666994452
35620030.841121495	5.4784e-05	3.4618125837561005
53237336.458333336	4.9152e-05	4.3656515320342395
82184846.51162791	0.00011008	3.9968481619232583
130351171.09929077	0.000288768	5.96026109903309
205121474.3202417	0.001186304	13.49709542709422
328746039.32140976	0.003893248	25.775232461963938
511794196.85423994	0.005240832	29.699321277563687
809062194.8652118	0.00797696	30.05033643759642
1283908284.5840325	0.01067776	28.057306281684905
2039694698.9735823	0.01521408	31.351585093865086
3230641297.293199	0.020258304	28.285555341597174
5170112765.225855	0.032088576	18.10981156817964
8093031137.88821	0.054419968	11.350299867635727
12208678778.009888	0.039460352	7.709382841117706
18301438964.864296	0.007300608	5.01484688778477
27563154736.842106	0.0002432	3.3255412959520303
