81218750.0	1.024e-06	16.10056647652192
135365000.0	1.024e-06	15.501154836060216
212076250.0	2.048e-06	14.982094991248777
325630416.6666667	6.144e-06	14.493254983475618
525670833.3333333	6.144e-06	13.955086879389224
802807600.0	1.28e-05	13.485972628819075
1329916195.652174	2.3552e-05	12.935471751981376
2084044425.2873564	4.4544e-05	12.45459957675034
3273057878.787879	8.448e-05	11.97985016241531
5121295019.607843	0.00013056	11.517342198106705
8153633301.435407	0.000214016	11.045430331936805
12900643322.203672	0.000306688	10.589160672533229
20290780588.235294	0.00047872	10.1479953601695
32139549011.857708	0.00064768	9.709113019503263
51333476002.43013	0.000842752	9.271615897663825
82820741228.39279	0.001392128	8.834775931444419
131103464865.2022	0.004102144	8.42574525514407
193436160664.81995	0.00369664	8.087434501789955
287489888089.5284	0.000640512	7.750521830739256
438708461538.46155	1.9968e-05	7.399954151693961
