18049000.0	5.12e-07	2.5682891819312776
36098000.0	3.584e-06	3.391915823354254
54146000.0	1.536e-06	3.8825170973219993
76844154.54545455	5.632e-06	4.950235547835452
133431053.57142857	1.4336e-05	7.178164708440943
204178333.33333334	6.144e-05	17.36283870931202
325042141.8181818	0.0001408	26.131054625805575
516678785.71428573	0.000164864	28.547946533220813
807381050.406504	0.00031488	25.69778958126925
1285308867.276888	0.000447488	29.96096075512459
2038239618.347339	0.000731136	35.19416577705078
3237497101.718532	0.001102336	43.24852953346866
5115209168.949772	0.00168192	47.76856765594315
8097520939.387403	0.002373632	45.83127889845556
12853017984.990316	0.003172352	32.52807003083515
20512341296.27411	0.004273664	18.822567947473868
33049574307.734653	0.00930048	11.197113380881605
50213032544.81612	0.01385216	7.756201280818666
74697688367.89043	0.005383168	5.484063435063582
111772708860.75949	0.00040448	3.579871770938445
161194000000.0	2.56e-06	2.398609214216488
