33841812.5	4.096e-06	2.7391356089384225
53644783.333333336	3.072e-06	4.606134914806621
84758252.94117647	8.704e-06	3.7068594109526973
134237015.625	1.6384e-05	6.060724800708691
203922605.0420168	6.0928e-05	12.819626990464299
327244672.6726727	0.000170496	22.984588714097256
514556866.49874055	0.000203264	31.81311221339064
811458447.7825465	0.000357888	28.37282871975731
1293697823.4750462	0.000553984	29.419992327229593
2047652157.8298397	0.000830464	34.30081886048408
3225641630.6156406	0.001230848	42.384087726446865
5120512123.971798	0.001742848	45.62537769094519
8139789669.987547	0.002466816	37.55749152057294
12785811245.863667	0.003094528	24.074948837100774
21037641591.59159	0.006137856	13.577773218004847
31526525975.72836	0.012108288	8.352974513139234
45558869380.203514	0.00276736	4.584248617325879
66719565217.391304	2.3552e-05	2.307289478253791
