18049000.0	5.12e-07	17.915194943465536
36098000.0	3.584e-06	17.069339867315932
54146000.0	2.048e-06	16.582270469591123
76707250.0	2.048e-06	16.168144144892405
133359416.66666667	9.216e-06	15.518542205071126
204729069.76744187	4.4032e-05	15.022586492065525
325407666.6666667	0.00010752	14.494029773551599
515293676.8060837	0.000134656	13.977330487355843
811781876.0869565	0.00023552	13.473741249020625
1286995255.183413	0.000321024	12.970924693688815
2047967463.627546	0.000527872	12.473135414108222
3253016452.3212047	0.000816128	11.98625284335283
5123743340.353833	0.001215488	11.516852764734097
8085892329.9319725	0.001655808	11.053815878339009
12886612462.703695	0.002230784	10.590231608861261
20572804379.692528	0.002864128	10.134690277719987
33188549879.68904	0.008298496	9.678804726115219
47860784392.02704	0.007423488	9.336462952970752
69375937618.14745	0.000541696	8.995266598819848
